ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,High-Salary
837643,m,1993-04-18 00:00:00,84.6,cbse,2010,74.4,cbse,10932,2,B.Tech/B.E.,computer science & engineering,66.24,10932,0,Uttar Pradesh,2014,590,440,620,0.6226429158,555,-1,407,-1,-1,-1,-1,0.1282,1.3779,-2.1418,-0.995,0.6721,1
390616,m,1990-10-07 00:00:00,61.73,ssc,2008,60,hsc,7495,2,B.Tech/B.E.,computer engineering,63.33,7495,0,Maharashtra,2012,455,395,385,0.3084005829,355,366,-1,-1,-1,-1,-1,-0.2628,-0.4353,1.2525,0.0623,-0.9194,0
988904,m,1992-09-24 00:00:00,78.16,icse,2010,64.83,icse,137,2,B.Tech/B.E.,computer science & engineering,63.65,137,0,Uttar Pradesh,2014,560,510,450,-1,-1,-1,-1,-1,-1,-1,-1,-0.0154,0.8784,1.2396,1.9207,0.8637,0
982556,m,1992-03-24 00:00:00,88,cbse,2009,88,cbse,387,2,B.Tech/B.E.,information technology,74.74,387,0,Uttar Pradesh,2014,490,545,630,0.3565364877,575,-1,346,-1,-1,-1,-1,0.5591,-0.1206,0.01,-1.1218,-0.0943,1
391149,m,1991-01-01 00:00:00,77.22,karnataka secondary education board,2008,75.66,karnataka pre university board,356,2,B.Tech/B.E.,electronics and communication engineering,77.01,356,1,Karnataka,2012,385,465,595,0.8246664007,-1,400,-1,-1,-1,260,-1,-0.4173,0.1888,-0.1988,-0.349,-0.1295,1
331251,f,1990-12-10 00:00:00,92,board of secondary education,2008,94.9,board of intermediate,9769,2,B.Tech/B.E.,computer engineering,76,9769,1,Telangana,2012,595,475,684,0.9168699611,555,-1,-1,-1,-1,-1,-1,-0.4173,-0.2012,-0.3803,-0.4078,-0.9194,1
332961,m,1991-04-02 00:00:00,86,ssc,2008,96.5,board of intermediate education,6638,2,B.Tech/B.E.,electronics and communication engineering,71.46,6638,0,Andhra Pradesh,2012,565,615,745,0.8246664007,535,400,-1,-1,-1,-1,-1,-1.6538,-1.0203,-0.4891,1.23733,-1.2354,1
348688,m,1989-08-15 00:00:00,58,0,2007,59,0,3159,2,MCA,computer application,70,3159,0,Rajasthan,2013,395,385,525,0.9682374959,605,-1,-1,-1,-1,-1,-1,0.6646,0.9688,-0.1988,0.1798,0.1864,1
514541,f,1988-08-23 00:00:00,84,cbse,2006,71,cbse,2528,2,B.Tech/B.E.,electronics and communication engineering,73.5,2528,0,Uttar Pradesh,2012,535,460,340,0.9854613943,325,500,-1,-1,-1,-1,-1,0.3555,0.1888,0.672,0.8848,-0.406,0
900218,m,1988-01-11 00:00:00,82,cbse,2005,75.8,cbse,443,1,M.Tech./M.E.,other,82.5,443,0,Uttar Pradesh,2014,625,520,705,-1,-1,-1,-1,-1,-1,-1,-1,-1.8825,0.5454,-0.9122,-0.1076,-1.4356,1
993561,m,1991-06-30 00:00:00,91.6,state board,2009,76,state board,3725,2,B.Tech/B.E.,information technology,70.25,3725,0,Madhya Pradesh,2013,570,545,405,0.8422483223,445,-1,469,-1,-1,-1,-1,0.2718,-0.1206,-0.6048,-0.3612,-0.0943,0
614115,m,1992-08-14 00:00:00,82.6,cbse,2009,68.4,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,72,272,0,Punjab,2013,570,500,590,-1,-1,-1,-1,-1,-1,-1,-1,0.99,-0.6201,-0.4511,0.3995,-1.0524,1
1088451,m,1992-04-07 00:00:00,70.14,icse,2009,75.2,cbse,7814,2,B.Tech/B.E.,electronics and communication engineering,80.9,7814,0,Orissa,2013,650,615,525,-1,615,-1,-1,-1,-1,-1,-1,0.4155,0.5454,-0.6048,-0.995,-0.4776,0
955684,m,1992-04-15 00:00:00,52,state board,2010,65.8,state board,105,2,B.Tech/B.E.,electronics and communication engineering,64.8,105,0,Uttar Pradesh,2014,250,315,220,0.9762925609,375,484,-1,-1,-1,-1,-1,-1.5953,-0.2871,1.547,1.0333,-1.0524,0
827501,m,1992-06-17 00:00:00,86.2,cbse,2010,82,cbse,47,1,B.Tech/B.E.,electronics and electrical engineering,78.9,47,1,Delhi,2014,640,535,545,0.5573895056,385,-1,-1,-1,420,-1,-1,-1.7389,-1.6191,-1.9881,0.653,-1.6273,1
670628,m,1991-10-08 00:00:00,76.6,cbse,2009,82.2,cbse,67,2,B.Tech/B.E.,computer science & engineering,72,67,0,Uttar Pradesh,2013,520,610,705,0.9522455729,585,-1,-1,-1,-1,-1,-1,-1.0208,-0.2871,-0.9122,0.0192,-2.0105,1
358114,f,1990-12-07 00:00:00,81.4,cbse,2008,83.6,cbse,167,2,B.Tech/B.E.,information technology,73,167,0,Haryana,2012,505,515,515,0.6359787565,445,-1,-1,-1,-1,-1,-1,-2.5811,0.9688,-0.9245,0.5323,-0.0506,1
608841,f,1991-01-09 00:00:00,91.2,cbse,2009,84.8,cbse,285,1,B.Tech/B.E.,computer engineering,92,285,0,Punjab,2013,615,585,765,0.994050872,675,-1,-1,-1,-1,-1,-1,-0.159,0.5454,0.4711,-1.5021,-1.0524,1
1049856,m,1992-11-08 00:00:00,80,state board,2010,85.6,state board,14382,2,B.Tech/B.E.,information technology,90.1,14382,1,Telangana,2014,490,555,465,0.9967444869,615,-1,623,-1,-1,-1,-1,-0.0154,0.5454,0.3174,-1.3753,-0.2859,1
511865,f,1989-12-04 00:00:00,65,state bord,2007,52,state bord,720,2,MCA,computer application,75,720,1,Tamil Nadu,2013,300,270,285,0.1901534056,315,-1,-1,-1,-1,-1,-1,-1.6538,-1.8393,-1.5051,0.2973,-2.1833,0
284534,m,1989-05-10 00:00:00,76,cbse,2007,74,cbse,3649,2,B.Tech/B.E.,computer engineering,71.48,3649,1,Karnataka,2011,395,385,315,0.24545566,335,-1,-1,-1,-1,-1,-1,0.6646,0.5008,0.672,-0.9953,0.5024,0
1091127,m,1992-12-20 00:00:00,63.8,cbse,2009,62.33,state board,11118,2,B.Tech/B.E.,electronics & telecommunications,74,11118,0,Orissa,2013,560,495,380,-1,385,-1,346,-1,-1,-1,-1,0.8463,1.3779,2.1617,-1.2486,0.6721,0
505714,m,1989-10-19 00:00:00,46.8,"jbse,jharkhand",2009,72.48,"jstb,jharkhand",165,2,B.Tech/B.E.,computer engineering,59.7,165,1,Rajasthan,2012,450,525,605,0.9014895714,545,-1,-1,-1,-1,-1,-1,-1.3447,-0.2793,-0.4891,1.5018,-0.9194,0
563037,m,1988-06-14 00:00:00,82.8,cbse,2007,78.4,cbse,66,2,B.Tech/B.E.,electrical engineering,69.68,66,0,Uttar Pradesh,2011,485,525,650,0.2294817549,-1,266,-1,-1,-1,-1,-1,-1.1644,0.3789,0.7785,0.7798,0.2889,0
1089696,f,1991-06-09 00:00:00,82.2,cbse,2009,71.6,cbse,13675,2,B.Tech/B.E.,electronics and communication engineering,76.6,13675,0,West Bengal,2013,570,460,450,0.6493897148,405,356,-1,-1,-1,-1,-1,-1.7389,-0.2871,-0.1437,0.7798,-0.2859,1
1077640,m,1992-04-08 00:00:00,79.3,state board,2009,92.9,state board,4726,2,B.Tech/B.E.,electronics and communication engineering,80.06,4726,0,Telangana,2013,440,530,680,0.9432721579,445,452,-1,-1,-1,-1,-1,0.7027,0.8784,0.3174,1.5404,0.4805,1
1036442,m,1991-08-11 00:00:00,71,state board,2009,63,cbse,11467,2,B.Tech/B.E.,electronics and communication engineering,68,11467,0,Rajasthan,2013,545,460,525,0.3387863472,485,292,-1,-1,-1,-1,-1,-0.3027,0.7119,0.01,-0.995,-0.4776,0
765578,f,1992-08-04 00:00:00,83.33,state board,2009,93.5,state board,13994,2,B.Tech/B.E.,electronics and electrical engineering,68.48,13994,0,Andhra Pradesh,2013,500,400,355,0.9660069235,405,-1,-1,-1,580,-1,-1,0.2718,-0.7866,-0.4511,0.3995,0.8637,0
205633,m,1988-05-25 00:00:00,81.7,hse,2005,75.8,chse,5508,2,B.Tech/B.E.,computer engineering,78.7,5508,0,Orissa,2011,475,245,485,0.7357957092,475,-1,-1,-1,-1,-1,-1,-1.3447,-1.3713,-0.4891,0.1798,1.2923,1
619139,m,1991-03-08 00:00:00,68.6,cbse,2008,66.4,cbse,57,2,B.Tech/B.E.,electronics and communication engineering,64.7,57,0,Haryana,2013,310,500,560,0.6944793277,-1,366,-1,-1,-1,313,-1,0.2718,-1.1196,-0.7585,-0.4879,-0.8608,0
1193792,m,1990-10-10 00:00:00,80,state board,2008,79.3,state board,4562,2,B.Tech/B.E.,computer science & engineering,65.7,4562,0,Telangana,2012,570,675,485,0.2378028398,515,-1,315,-1,-1,-1,-1,0.1282,-0.4536,1.3933,-0.6147,-0.8608,0
606364,m,1991-11-10 00:00:00,74,cbse,2008,68,cbse,7547,2,B.Tech/B.E.,computer engineering,69.15,7547,0,Haryana,2012,485,580,530,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.1282,1.0449,0.4711,-0.6147,-0.0943,0
103172,f,1989-03-23 00:00:00,86,0,2006,84,0,3670,2,B.Tech/B.E.,information technology,74.42,3670,1,Tamil Nadu,2010,605,355,405,0.24545566,335,-1,-1,-1,-1,-1,-1,1.1283,0.3448,-0.1988,-1.5828,-0.4455,1
339216,m,1989-10-03 00:00:00,75,0,2007,63,0,1802,2,B.Tech/B.E.,information technology,65,1802,0,Haryana,2011,505,585,485,0.5632678237,425,-1,-1,-1,-1,-1,-1,-1.5765,-0.1232,-1.5051,0.35603,-0.2875,1
206976,m,1990-03-02 00:00:00,70.2,0,2007,68.4,0,49,1,B.Tech/B.E.,electronics and electrical engineering,60.4,49,0,Uttar Pradesh,2011,544,415,504,0.05879280001,335,200,-1,-1,-1,-1,-1,-0.5719,-0.2793,0.672,-0.6428,-0.2875,1
325868,f,1991-08-24 00:00:00,86,board of secondary education,2008,92.8,intermediate board of education,9164,2,B.Tech/B.E.,computer science & engineering,69.25,9164,1,Telangana,2012,435,465,525,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.3941,0.0328,-1.9405,-0.43717,-0.9194,0
1034780,f,1990-11-02 00:00:00,72.75,state board,2009,65.4,state board,11167,2,B.Tech/B.E.,computer science & engineering,79,11167,1,West Bengal,2013,420,520,500,0.9538997751,405,-1,530,-1,-1,-1,-1,0.99,-0.1206,0.1637,-0.7415,-0.2859,0
639274,f,1992-03-18 00:00:00,85,state board,2009,94.6,state board,1141,2,B.Tech/B.E.,mechanical engineering,80.02,1141,0,Andhra Pradesh,2013,545,510,485,0.9939173121,-1,-1,-1,606,-1,-1,-1,-0.5899,1.5444,-0.2974,-0.4879,0.6721,0
263859,m,1988-06-01 00:00:00,73,0,2004,68.69,0,2513,2,B.Tech/B.E.,mechanical engineering,65.66,2513,0,Rajasthan,2011,355,455,415,0.2067106183,-1,-1,-1,313,-1,-1,-1,0.6646,0.6568,1.1074,-0.0552,0.9763,1
1122714,m,1992-09-13 00:00:00,82,cbse,2010,72,cbse,16347,2,B.Tech/B.E.,computer science & engineering,83,16347,0,Madhya Pradesh,2014,735,595,440,0.9014895714,545,-1,-1,-1,-1,-1,-1,0.7027,1.0449,0.3174,-0.995,-2.5853,0
1114172,m,1990-11-25 00:00:00,76.2,cbse,2009,75.8,state board,11226,2,B.Tech/B.E.,electronics and electrical engineering,69.56,11226,0,Madhya Pradesh,2013,525,425,534,0.4935963873,-1,324,315,-1,-1,-1,-1,-1.4517,-0.4536,0.3174,-1.1218,-1.8189,0
89357,m,1989-01-05 00:00:00,69,sslc,2006,50,puc,1648,2,B.Tech/B.E.,information technology,60,1648,1,Karnataka,2010,404,375,395,0.4883479768,405,-1,-1,-1,-1,-1,-1,1.4374,-1.2153,-0.6343,-0.2902,-2.0253,0
285832,f,1988-04-10 00:00:00,84.8,mp board bhopal,2006,78.66,mp board bhopal,974,2,B.Tech/B.E.,computer engineering,69.47,974,0,Maharashtra,2011,435,565,455,0.24545566,335,-1,-1,-1,-1,-1,-1,0.0464,0.1888,0.672,0.7673,0.5024,1
639884,m,1992-10-21 00:00:00,77,board of secondary education,2009,70.92,board of secondary education rajasthan,183,2,B.Tech/B.E.,electronics and communication engineering,71.09,183,1,Rajasthan,2013,370,440,250,0.538386893,-1,333,-1,-1,-1,393,-1,1.4208,0.2124,0.6248,0.2727,-0.0943,0
331557,f,1991-03-27 00:00:00,76,0,2008,78,0,8011,2,B.Tech/B.E.,information technology,73,8011,0,Tamil Nadu,2012,485,595,345,0.3084005829,355,-1,-1,-1,-1,-1,-1,0.8192,0.8518,-1.9042,-1.23027,-0.4455,1
78936,m,1988-08-24 00:00:00,68,cbse,2006,59.2,cbse,137,2,B.Tech/B.E.,electronics and communication engineering,65,137,0,Uttar Pradesh,2010,355,455,495,0.3760595867,-1,300,-1,-1,-1,-1,-1,-1.6538,-1.6833,-1.2148,1.3549,0.0284,1
350462,m,1990-11-18 00:00:00,75.6,cbse,2008,68.6,nios,1872,2,B.Tech/B.E.,biotechnology,70.46,1872,0,Karnataka,2012,475,505,475,0.5532163821,375,-1,-1,-1,-1,-1,-1,-1.4992,0.2668,1.1437,2.2949,-0.9194,0
45579,m,1988-11-02 00:00:00,71,matriculation,2006,71,state board,424,2,B.Tech/B.E.,computer engineering,77,424,0,Tamil Nadu,2010,555,585,625,0.9837499665,635,-1,-1,-1,-1,-1,-1,-0.881,0.3448,0.2366,-0.2902,-1.2354,1
1204221,m,1994-01-17 00:00:00,84.5,state board,2011,85,state board,883,2,B.Tech/B.E.,computer science & engineering,72.3,883,0,Tamil Nadu,2015,615,530,475,0.8422483223,525,-1,469,-1,-1,-1,-1,-0.5899,-0.7866,-1.2196,0.9066,-0.8608,1
599948,m,1992-07-04 00:00:00,86.8,0,2009,92.5,0,8819,2,B.Tech/B.E.,computer engineering,70,8819,1,Telangana,2013,570,570,665,0.9303706072,565,-1,-1,-1,-1,-1,-1,0.4155,-0.1206,0.1637,-1.2486,0.0973,1
1034824,f,1991-06-11 00:00:00,84,cbse,2008,78,cbse,5904,2,B.Tech/B.E.,information technology,70,5904,0,Uttar Pradesh,2013,675,555,690,0.7357957092,475,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-1.0659,-1.8824,0.4805,0
866912,m,1991-08-23 00:00:00,79.6,cbse,2009,70.2,cbse,14019,2,B.Tech/B.E.,electronics and communication engineering,77.94,14019,0,Haryana,2013,555,645,750,0.6557669426,435,-1,-1,-1,-1,366,-1,-1.4517,0.3789,0.3174,-0.995,-0.0943,1
597697,m,1992-03-01 00:00:00,83.6,cbse,2009,85.4,cbse,47,1,B.Tech/B.E.,computer engineering,73.3,47,1,Delhi,2013,580,620,750,0.9522455729,585,-1,-1,-1,-1,-1,-1,1.1336,0.8784,-0.4511,-0.7415,1.4386,1
308164,m,1990-07-05 00:00:00,74.6,cbse,2007,73.4,cbse,350,2,B.Tech/B.E.,information technology,71.06,350,0,Uttar Pradesh,2012,555,475,615,0.9168699611,555,-1,-1,-1,-1,-1,-1,1.2828,1.1248,1.8331,-0.1727,1.6082,1
48647,m,1987-11-27 00:00:00,74.4,kseeb,2005,79,pub,1859,2,B.Tech/B.E.,information technology,62.81,1859,0,Karnataka,2009,495,495,455,0.9682374959,605,-1,-1,-1,-1,-1,-1,0.8192,1.7488,-0.1988,-1.9354,0.1864,1
138359,m,1988-06-16 00:00:00,82.2,madhya pradesh board,2006,82.6,madhya pradesh board,403,2,B.Tech/B.E.,computer science & engineering,75.88,403,0,Madhya Pradesh,2010,395,345,385,0.276047228,345,-1,-1,-1,-1,-1,-1,0.6646,-0.2793,-0.0537,0.7673,-0.2875,1
354749,m,1990-06-24 00:00:00,82.7,anglo indian,2008,81.42,state board,1263,2,B.Tech/B.E.,electronics and electrical engineering,65.41,1263,1,Tamil Nadu,2012,475,535,325,0.538386893,405,333,-1,-1,-1,-1,-1,0.0464,1.1248,-0.0537,-0.7015,-0.9194,0
1098819,f,1990-07-07 00:00:00,81,state board,2008,76,state board,11162,2,B.Tech/B.E.,information technology,81,11162,0,West Bengal,2012,675,570,355,0.9113952784,515,-1,500,-1,-1,-1,-1,-0.0154,0.7119,-0.7585,1.0333,0.4805,0
322718,m,1990-01-26 00:00:00,72,bihar school examination board,2006,64,bihar intermediate education council,3427,2,B.Tech/B.E.,computer engineering,78,3427,0,Orissa,2012,405,485,495,0.1656330915,305,-1,-1,-1,-1,-1,-1,-1.6538,-1.8393,-0.9245,1.3549,-0.5245,0
999665,m,1993-06-01 00:00:00,82.33,state board,2010,90.9,state board,11993,2,B.Tech/B.E.,electronics and communication engineering,82.2,11993,0,Andhra Pradesh,2014,595,510,560,0.2073921697,395,260,-1,-1,-1,-1,-1,1.8517,0.3789,0.4711,-0.2344,0.6721,1
308247,m,1989-10-03 00:00:00,67,cbse,2007,73,cbse,350,2,B.Tech/B.E.,information technology,64.7,350,0,Uttar Pradesh,2012,655,445,525,0.3084005829,355,-1,-1,-1,-1,-1,-1,-0.7264,1.4368,0.2366,0.2973,-0.4455,1
909904,m,1993-06-30 00:00:00,87.33,state board,2010,91.9,state board,11476,2,B.Tech/B.E.,electronics and communication engineering,67,11476,1,Karnataka,2014,415,510,605,0.8816200695,475,420,-1,-1,-1,-1,-1,0.1282,-0.1206,-0.2974,0.653,-0.6692,1
582313,m,1991-05-04 00:00:00,84.3,cbse,2009,86,cbse,8195,1,B.Tech/B.E.,computer science & engineering,80.4,8195,1,Delhi,2013,675,620,635,0.9900087567,655,-1,-1,-1,-1,-1,-1,-0.4463,0.2124,0.3174,0.2727,0.4805,1
359595,f,1991-04-06 00:00:00,79,state board,2008,79.4,state board,1245,2,B.Tech/B.E.,electronics and communication engineering,79.3,1245,1,Tamil Nadu,2012,365,435,365,0.2294817549,415,266,-1,-1,-1,473,-1,-0.881,-0.9033,0.672,-0.0846,-0.4455,0
359807,m,1988-12-23 00:00:00,69.5,rajasthan board,2006,72,rajasthan board,8641,2,MCA,computer application,68.15,8641,1,Maharashtra,2012,515,465,495,0.9522455729,585,-1,-1,-1,-1,-1,-1,0.3555,0.9688,0.3817,0.8848,-0.4455,0
355786,f,1991-03-29 00:00:00,84.6,ssc,2008,69.5,board of intermediate education,8908,2,B.Tech/B.E.,information technology,63.25,8908,1,Telangana,2012,535,355,395,0.3423148999,365,-1,-1,-1,-1,-1,-1,-1.4606,-0.5913,-0.4891,2.2068,-0.1295,0
829991,m,1991-08-17 00:00:00,70,icse,2010,75,isc,462,2,B.Tech/B.E.,computer science & engineering,68,462,1,Karnataka,2014,440,585,560,0.9113952784,535,-1,500,-1,-1,-1,-1,0.2718,0.3789,1.0859,-1.3753,0.4805,1
333394,m,1989-09-07 00:00:00,87,mp board,2006,83,mp board,6434,2,B.Tech/B.E.,computer engineering,73.8,6434,0,Uttarakhand,2012,425,465,625,0.5632678237,425,-1,-1,-1,-1,-1,-1,-1.6538,-0.2012,0.0552,1.70743,-0.1295,1
54023,m,1985-02-04 00:00:00,77.4,cbse,2005,73.2,cbse,83,2,B.Tech/B.E.,electronics and communication engineering,73.3,83,0,Uttar Pradesh,2010,555,525,565,0.6944793277,515,366,-1,-1,-1,-1,-1,0.8192,0.8128,-0.344,-0.1727,-0.6035,1
624843,f,1991-09-26 00:00:00,78,state board,2009,79.8,state board,4233,2,B.Tech/B.E.,electrical engineering,76,4233,0,Tamil Nadu,2013,450,475,165,0.01770484211,355,-1,-1,-1,206,-1,-1,-0.3027,-0.9531,0.6248,0.3995,-1.244,0
921313,f,1992-07-24 00:00:00,81.2,matriculation,2010,81.6,state board,1577,2,B.Tech/B.E.,information technology,71.2,1577,0,Tamil Nadu,2014,625,570,470,0.6226429158,405,-1,407,-1,-1,-1,-1,-0.4463,0.5454,0.7785,-2.3895,-0.4776,1
65707,m,1988-10-03 00:00:00,84.16,0,2006,80.4,0,1648,2,B.Tech/B.E.,electronics & telecommunications,63.6,1648,1,Karnataka,2010,535,475,415,0.05879280001,365,200,-1,-1,-1,-1,-1,-1.4992,-0.1232,0.0914,2.2949,-1.2354,1
641222,f,1992-02-01 00:00:00,92.3,state board,2009,93.9,state board,9769,2,B.Tech/B.E.,information technology,76.9,9769,1,Telangana,2013,465,510,635,0.7656735812,485,-1,-1,-1,-1,-1,-1,1.4208,1.7109,-0.1437,-1.6289,0.8637,1
1086345,f,1994-02-11 00:00:00,80,cbse,2011,81,cbse,14004,2,B.Tech/B.E.,electronics and communication engineering,82.6,14004,0,Himachal Pradesh,2015,370,445,390,0.3387863472,445,292,-1,-1,-1,228,-1,-0.4463,-0.2871,-0.1437,2.1743,1.4386,1
640251,m,1992-05-08 00:00:00,81.5,state board,2009,77.5,state board,4042,2,B.Tech/B.E.,computer science & engineering,74.6,4042,0,Tamil Nadu,2013,510,525,680,0.9014895714,545,-1,-1,-1,-1,-1,-1,-1.0208,0.3789,-0.4511,-1.2486,0.0973,1
811394,m,1990-04-22 00:00:00,93.8,cbse,2009,76,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,72.5,47,1,Delhi,2014,615,415,680,0.3387863472,425,292,-1,-1,-1,393,-1,1.5644,1.5444,1.8543,-0.3612,0.0973,1
954255,m,1992-10-31 00:00:00,88,state board,2010,90,state board,8930,2,B.Tech/B.E.,electronics and communication engineering,63.29,8930,1,Telangana,2014,580,470,555,0.7833035367,-1,388,284,-1,-1,-1,-1,0.2718,0.0459,0.6248,-1.8824,1.0554,1
999631,f,1993-08-27 00:00:00,93,state board,2010,88.2,state board,11993,2,B.Tech/B.E.,electronics and communication engineering,90,11993,0,Andhra Pradesh,2014,510,530,520,0.05316030528,365,196,-1,-1,-1,-1,-1,0.4155,0.2124,-0.2974,-0.4879,1.4386,1
336560,f,1989-09-23 00:00:00,93.67,cbse,2007,72.6,cbse,10930,2,B.Tech/B.E.,computer engineering,78,10930,1,West Bengal,2012,485,565,475,0.8646854134,525,-1,-1,-1,-1,-1,-1,0.9737,0.5008,-1.3599,0.41483,-0.9194,1
120544,m,1989-04-01 00:00:00,63,board of secondary education,2006,52.7,board of intermediate education,1325,2,B.Tech/B.E.,computer engineering,54.43,1325,0,Andhra Pradesh,2010,375,365,305,0.1230167316,285,-1,-1,-1,-1,-1,-1,-2.7357,-2.7754,-1.0697,1.2374,-2.3412,0
1152034,m,1991-03-16 00:00:00,75.16,state board,2008,82.03,state board,140,2,B.Tech/B.E.,electronics & instrumentation eng,80.98,140,0,Uttar Pradesh,2013,360,565,430,0.3387863472,-1,292,-1,-1,-1,-1,-1,1.5644,-0.1206,1.7007,-0.4879,1.0554,0
781935,f,1991-10-09 00:00:00,81,cbse,2008,53,state board,1125,2,B.Tech/B.E.,computer science & engineering,67,1125,0,Orissa,2013,615,645,470,0.744758354,395,-1,438,-1,-1,-1,-1,-0.3027,0.5454,1.2396,0.7798,-0.2859,0
937953,f,1992-11-09 00:00:00,90,cbse,2010,87,cbse,6874,2,B.Tech/B.E.,computer science & engineering,75.3,6874,0,Uttarakhand,2014,510,535,450,0.9912306253,385,-1,592,-1,-1,-1,-1,0.7027,-0.2871,1.0859,-0.6147,-1.244,1
1066913,m,1993-05-03 00:00:00,75,state board,2010,60.4,state board,13599,2,B.Tech/B.E.,electrical engineering,72,13599,1,West Bengal,2014,350,445,510,0.5573895056,-1,324,-1,-1,420,-1,-1,-0.5116,-1.6191,-0.7585,-0.1076,-0.2511,0
1149020,f,1991-12-15 00:00:00,72.45,state board,2009,73.63,state board,451,2,B.Tech/B.E.,electronics and communication engineering,66.45,451,1,Tamil Nadu,2013,615,460,310,-1,455,-1,-1,-1,-1,-1,-1,-0.8772,0.2124,0.1637,0.1459,-0.4776,1
639536,m,1990-04-28 00:00:00,71,upboard,2008,61,cbse,172,2,B.Tech/B.E.,mechanical engineering,74.43,172,0,Uttar Pradesh,2013,440,435,485,0.7553751209,-1,-1,-1,446,-1,-1,-1,1.4208,1.0449,1.2396,0.5262,1.247,0
1097251,m,1989-12-27 00:00:00,76.2,cbse,2009,67.6,cbse,6739,2,B.Tech/B.E.,computer science & engineering,62.37,6739,0,Haryana,2013,455,505,330,-1,-1,-1,-1,-1,-1,-1,-1,1.2772,1.0449,0.1637,-0.7415,0.2889,1
1166852,f,1992-12-12 00:00:00,85.6,state board,2010,87.8,state board,13984,2,B.Tech/B.E.,computer science & engineering,72.3,13984,1,Telangana,2014,570,605,415,0.5632678237,425,-1,-1,-1,-1,-1,-1,1.2772,1.3779,1.3933,-1.3753,0.2889,1
217052,f,1988-03-25 00:00:00,87,0,2005,80,0,4948,2,B.Tech/B.E.,information technology,70,4948,1,Rajasthan,2011,545,495,555,0.8646854134,525,-1,-1,-1,-1,-1,-1,-1.1901,-0.1232,-1.5051,0.7673,0.1864,1
258029,m,1987-08-20 00:00:00,74.5,0,2004,75.1,0,4889,2,MCA,computer application,81,4889,1,Tamil Nadu,2010,495,425,365,0.5259225843,415,-1,-1,-1,-1,-1,-1,1.1283,-1.0593,0.9623,0.5323,0.3444,0
297454,m,1988-07-15 00:00:00,77.8,0,2006,61,0,3918,2,B.Tech/B.E.,information technology,53.3,3918,1,Karnataka,2011,525,605,425,0.4138382558,385,-1,-1,-1,-1,-1,-1,-0.1082,0.6568,-0.7794,-0.4078,0.0284,0
1183033,f,1993-02-10 00:00:00,89,state board,2010,90.6,state board,5338,2,B.Tech/B.E.,computer science & engineering,70.4,5338,0,Andhra Pradesh,2014,335,505,630,0.6226429158,555,-1,407,-1,-1,-1,-1,1.4208,-0.2871,0.1637,-2.2627,0.6721,1
732786,m,1990-08-16 00:00:00,85.62,west bengal board of secondary eucation,2008,81,west bengal council of higher secondary eucation,11166,2,B.Tech/B.E.,electronics and communication engineering,85.7,11166,0,West Bengal,2013,475,605,650,0.538386893,-1,333,-1,-1,-1,-1,-1,0.8463,0.2124,1.0859,-0.995,0.8637,1
827497,m,1992-01-12 00:00:00,93.8,cbse,2010,90.4,cbse,47,1,B.Tech/B.E.,electronics and electrical engineering,78.53,47,1,Delhi,2014,580,605,590,0.1636309266,435,452,-1,-1,313,-1,-1,0.1282,-0.7866,-1.9881,-0.6147,0.6721,1
510199,m,1990-11-13 00:00:00,79.6,cbse,2008,87.6,cbse,4234,2,B.Tech/B.E.,computer engineering,79.68,4234,0,Uttar Pradesh,2012,580,670,900,0.9900087567,655,-1,-1,-1,-1,-1,-1,-1.1901,-0.1232,-0.344,0.1798,-0.2875,1
297128,m,1988-12-04 00:00:00,61,icse,2006,61.8,isc,2819,2,B.Tech/B.E.,information technology,62.2,2819,0,Uttar Pradesh,2012,395,565,475,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.5522,0.8128,-1.0116,-1.3008,0.1864,0
1202631,f,1993-06-03 00:00:00,91,state board,2010,90,state board,11223,2,B.Tech/B.E.,computer science & engineering,79,11223,1,Telangana,2014,650,425,450,0.6226429158,415,-1,407,-1,-1,-1,-1,0.8463,0.2124,1.0859,-0.4879,0.6721,1
1142387,m,1993-01-15 00:00:00,73.4,state board,2010,65.8,state board,1213,2,B.Tech/B.E.,information technology,68,1213,0,Madhya Pradesh,2014,455,505,630,0.3565364877,355,-1,346,-1,-1,-1,-1,-1.1644,0.0459,-0.6048,-1.2486,-1.0524,0
324799,m,1991-04-30 00:00:00,86.85,matriculation,2008,87.17,matriculation,6609,2,B.Tech/B.E.,electronics and communication engineering,64.6,6609,1,Tamil Nadu,2012,544,575,525,0.538386893,-1,333,-1,-1,-1,313,-1,0.3555,0.9688,0.0914,-1.23027,0.1864,1
